cabecalho,data_hora,imagens
"[NOTA OFICIAL] Instituições Federais de Ensino Superior (Ifes)do Estado de Goiás se manifestam sobre o bloqueio orçamentário feito pelo governo federal.Bloqueio de 14,5% inviabiliza o pleno funcionamento de Instituições Federais de Ensino Superior.",2022-06-03 14:33:00,3
"[BEM VIVER] Que instrumentos você tem para lidar com a ansiedade?Participe com a gente do ciclo de práticas de meditação para servidores e alunos do IF Goiano. As atividades, que são uma promoção do Programa Bem Viver, do Siass, são realizadas de forma on-line, todas às quintas-feiras, às 8 horas. As inscrições são gratuitas.>>> Inscreva-se e Participe: https://bit.ly/3DKWwKg",2022-06-01 12:08:00,4
[ASSÉDIO MORAL] Participe da live e tire suas dúvidas! Link para palestra: https://www.youtube.com/watch?v=WSZO0fciSGw#assédiomoral #live #participe,2022-05-30 13:01:00,1
"[MINICURSO] Participe do minicurso ""Como escrever um artigo científico?"", que será realizado no dia 8 de junho, às 19 horas, pela plataforma Teams.A atividade faz parte da I Jornada de Minicursos da Pesquisa, Pós-Graduação e Inovação. Participe!>>> Clique e faça sua inscrição: https://bit.ly/3GtOB5o",2022-05-30 12:54:00,1
"[BANCO DE TALENTOS] Venha fazer parte do Centro de Excelência em Agricultura Exponencial e contribuía com a inovação científica no agronegócio!O CEAGRE divulga edital para formação do seu Banco de Talentos, destinado a pesquisadores com titulação mínima de doutor(a) nas áreas de atuação do centro:- Manejo de altas produtividades; - Análises e plataformas digitais unificadas;- Automação e mecanização; - Macrogestão de dados;- Difusão Científica e Tecnológica. São 5 bolsas no valor de R$ 6.000,00 Confira os requisitos e os detalhes de participação acessando o edital pelo link na bio, ou no portal oficial do IF Goiano.#ifgoiano #ceagre #fapeg #edital #pesquisadores #bolsitas #agro #agronegócio #inovação #ciência #tecnologia",2022-05-26 15:00:00,1
"[SERVIDORES] Estamos com inscrições abertas no processo seletivo para produção de cursos MOOC. A oferta é voltada para servidores do IF Goiano. Acesse o SUAP, no m[odulo ˜Projeto de Ensino""e cadastre sua proposta.",2022-05-26 12:00:00,1
"[ASSÉDIO MORAL] A vivência do assédio no dia a dia interfere na vida da vítima de modo direto, comprometendo sua identidade, sua dignidade e suas relações afetivas e sociais, o que pode causar graves danos à sua saúde psicológica e física. Desencadeia ou agrava, por exemplo, quadros de estresse, depressão, irritabilidade, ansiedade, esgotamento profissional, fadiga crônica, alcoolismo, insônia, dores musculares, pressão alta, aumento de peso ou emagrecimento exagerado, redução da libido, entre outros. Para as instituições, o assédio moral provoca redução da produtividade, rotatividade de pessoal, aumento de erros e acidentes, absenteísmo e presenteísmo, licenças médicas, exposição negativa da marca, indenizações trabalhistas. Conheça os canais de comunicação e denúncia e contribua para construção de um ambiente emocionalmente saudável.Tem perguntas ou quer conversar mais sobre isso? envie e-mail para cas.reitoria@ifg.edu.br, promocao.siass@ifgoiano.edu.br ou nass@ifgoiano.edu.br. As dúvidas poderão ser respondidas sem identificação de quem as enviar em uma live no dia 30 de maio no canal do YouTube do programa Bem Viver.#assédiomoral #consequências #tiresuasdúvidas",2022-05-25 21:30:00,1
"[EVENTO] O 1° CEAGRE Agro Experience: Inovações e Oportunidades está chegando com uma programação repleta de ações que irão te preparar para o futuro do agronegócio. Acompanhe palestras, mesas redondas e participe de cursos/capacitações com pesquisadores do CEAGRE, IF Goiano e de outras instituições.A primeira edição do evento reunirá empresas, consultores e autoridades que são referência no mercado. Uma excelente oportunidade para fazer conexões, e conhecer os projetos e as pesquisas desenvolvidas pelo centro.Anote na sua agenda: 20 a 23 de junho, na sede do Centro de Excelência em Agro Exponencial, em Rio Verde (GO).#ifgoiano #fapeg #ceagre #ceagreagroexperience #agronegócio #agro #evento #aghtech #startup #rioverde",2022-05-25 17:39:00,1
"[BEM VIVER] Participe com a gente do ciclo de práticas de meditação para servidores e alunos do IF Goiano. As atividades, que são uma promoção do Programa Bem Viver, do Siass, são realizadas de forma on-line, todas às quintas-feiras, às 8 horas. As inscrições são gratuitas.>>> Inscreva-se e Participe: https://bit.ly/3DKWwKg",2022-05-25 15:34:00,4
"[PUBLICAÇÃO]  A Editora IF Goiano lançou a obr a“A biodiversidade como fonte de compostos bioativos: moléculas e aplicações”, organizada pelas Dra. Mariana Buranelo Egea e Dra. Suzana Maria Loures de Oliveira Marcionilio, professoras pesquisadoras do Instituto Federal Goiano. Esse livro, disponível GRATUITAMENTE a todos os interessados, reúne revisão bibliográfica que compreende as áreas de Tecnologia de Alimentos, Química Tecnológica, Química de Produtos Naturais, Ciências Agrárias e Biotecnologia. Todo esse conhecimento e experiência demonstrado nos cinco capítulos dessa obra é resultado da dedicação à pesquisa científica e às discussões da expertise do grupo de pesquisadores que compõe a autoria dos capítulos.BAIXE O SEU E-BOOK e vamos juntos democratizar os conhecimentos!Acesse: https://bit.ly/3PyXWNu",2022-05-20 21:58:00,1
"[PESQUISA] Já consultou, está consultando ou pretende consultar arquivos de instituições e ensino no Brasil para produção bibliográfica, técnica ou artística?Se sim, você pode contribuir com um estudo conjunto do IF Goiano e da UFG sobre o perfil e a demanda de acesso de pesquisadores e usuários de arquivos.A pesquisa pode ser respondida rapidinho pelo link: https://forms.gle/Fp5BAjGCjzVNrASx5Este trabalho depende do compartilhamento voluntário do questionário em redes sociais. Conhece mais alguém que possa respondê-lo? Divulgue e compartilhe!#pesquisasobrearquivos #ufgeifgoiano #participe",2022-05-20 21:34:00,1
"[SERVIDORES] Estamos com inscrições abertas no processo seletivo para produção de cursos MOOC. A oferta é voltada para servidores do IF Goiano. Acesse o SUAP, no m[odulo ˜Projeto de Ensino""e cadastre sua proposta.",2022-05-20 12:00:00,1
"[ASSÉDIO MORAL] Você é vítima de assédio moral? Não se intimide! Busque ajuda, converse com a equipe de gestão de pessoas do seu campus, entre em contato pelos endereços de e-mail listados abaixo, peça orientação e, se tiver certeza de que se trata de assédio, denuncie!Você presencia atos de assédio no seu ambiente de trabalho? Não seja cúmplice! Busque maneiras de proteger e apoiar a vítima. Indique os canais de orientação e denúncia.Canais de denúncia: ouvidoria, Conselho de Ética (IF Goiano) etica@ifgoiano.edu.br, Comissão de Ética (IFG) etica@ifg.edu.br. Fala.Br (possível fazer denúncia anônima): https://falabr.cgu.gov.brTem perguntas ou quer conversar mais sobre isso? Envie e-mail para cas.reitoria@ifg.edu.br. promocao.siass@ifgoiano.edu.br ou nass@ifgoiano.edu.br. As dúvidas poderão ser respondidas sem identificação de quem as enviar em uma live no dia 30 de maio no canal do YouTube do Bem Viver.Conheça os canais de comunicação e denúncia e contribua para construção de um ambiente emocionalmente saudável.#assédiomoral #denuncie #nãosejacúmplice #tiresuasdúvidas",2022-05-19 19:50:00,1
"[MINICURSO] As regras da ABNT são complicadas para você? Então agora é a chance de aprender a simplificar o processo nos seus trabalhos. Discentes e docentes da graduação e pós estão convidados ao minicurso Descomplicando a ABNT - Referenciação. Será no dia 25 de maio, às 19 horas, na plataforma Teams (link nos stories).#minicurso #descomplicandoaabnt #participe",2022-05-18 19:18:00,1
"[ACOF 2022] Estão prontos? Começa amanhã a 19ª Agro Centro-Oeste Familiar!Diversidade, Sustentabilidade e Inovação no maior evento de agricultura familiar do Centro-Oeste! Vai ter cursos, palestras, seminários temáticos, feira livre de agricultura familiar, estandes, apresentações culturais e muito mais.A Feira vai ser realizada até sábado no IF Goiano – Campus Ceres. Participe!",2022-05-17 14:49:00,1
[ENEM 2022] Ficou com alguma dúvida na hora de se inscrever? Mande um e-mail para o INEP. Mas fique atento ao prazo pois as inscrições encerram no dia 21 de maio! Lembrando que o processo seletivo de cursos superiores do IF Goiano usa a nota do Enem para classificação dos candidatos.,2022-05-17 13:45:00,1
[COMBATE À HOMOFOBIA] Dia 17 de maio é comemorado o Dia Internacional de Combate à Homofobia. Vem com a gente conhecer mais sobre esse tema tão importante.....#17demaio #combateahomofobia #homofobia #lgbtqiaplus #diversidade #ifgoiano,2022-05-17 12:00:00,4
"[ACOF 2022] Já começaram a preparar as malas? Estamos a dois dias da Agro Centro-Oeste Familiar 2022!Se vc ainda não se inscreveu, corre que ainda dá tempo! As inscrições terminam hoje e devem ser feitas no site do evento (link na bio).A feira começa na quarta-feira, 18, e vai até sábado, 21, no IF Goiano – Campus Ceres. Vai ter cursos, palestras, seminários temáticos, feira livre de agricultura familiar, estandes, apresentações culturais e muito mais! Participe!",2022-05-16 15:51:00,1
"[ACOF 2022] Faltam só três dias para o maior evento de agricultura familiar do Centro-Oeste!As inscrições terminam amanhã! A ACOF 2022 começa na quarta-feira, 18, e vai até sábado, 21, no IF Goiano - Campus Ceres. Participe!",2022-05-15 21:46:00,1
"[CPGOIÁS2022] Quer ser um palestrante na Campus Party Goiás 2022? Então se liga, pois hoje é o último dia para o submissão no Call For Talks de palestras no evento para alunos e servidores do IF Goiano. Acesse nosso portal e saiba mais (link na bio).",2022-05-13 12:00:00,1
"[ASSÉDIO MORAL] Veja abaixo exemplos de atitudes que podem caracterizar assédio: • Contestar, a todo o momento, as decisões da pessoa; • Ignorar intencionalmente a sua presença, dirigindo-se apenas aos demais; • Falar com a pessoa aos gritos;• Isolar fisicamente o(a) trabalhador(a) no ambiente de trabalho, evitando que se comunique com os demais colegas; • Desconsiderar ou ironizar, injustificadamente, opiniões e sugestões; • Impor condições e regras de trabalho personalizadas, diferentes das que são cobradas dos demais, mais trabalhosas ou mesmo inúteis; • Não atribuir atividades a(o) trabalhador(a), deixando-o(a) sem quaisquer tarefas a cumprir, provocando a sensação de inutilidade e de incompetência, ou colocando-o em uma situação humilhante frente aos demais colegas de trabalho; • Vigiar excessivamente apenas uma pessoa.Tem perguntas ou quer conversar mais sobre isso? envie e-mail para: cas.reitoria@ifg.edu.br; nass@ifgoiano.edu.br oupromocao.siass@ifgoiano.edu.br.As dúvidas poderão ser respondidas sem identificação de quem as enviar em uma live no dia 30 de maio no canal do YouTube do Programa Bem Viver.#comoidentificaroassédiomoral #saibamaissobreisso #assédiomoral",2022-05-12 18:42:00,1
"[EGRESSOS] Sonhos vividos, contatos com profissionais de destaque e experiências únicas! Confira como o IF Goiano impulsionou a vida dos estudantes que passaram por nossa Instituição!Os relatos são parte das ações de divulgação da Política de Egressos do IF Goiano, cujo objetivo é acompanhar o egresso em sua trajetória de formação e de atuação profissional na perspectiva de inserção e qualificação para o mundo do trabalho e retroalimentação do processo de extensão, ensino, pesquisa e inovação na Instituição.>>> Se você é egresso do IF Goiano, responda ao questionário disponível no link do perfil do nosso Instagram.#ifgoiano #egressos #extensão",2022-05-12 13:12:00,4
"[CPGOIÁS2022] Estamos confirmados na Campus Party Goiás 2022. O evento ocorrerá em Goiânia, no shopping Passeio das Águas, entre os dias 15 e 19 de junho. O IF Goiano participará do evento com caravanas de estudantes e servidores e com a programação. Teremos Bancada de conteúdos da comunidade MulheresGO e estamos com o cadastro de palestras no evento abertos. Interessados podem se cadastrar na Submissão Call For Talks até o dia 13 de maio. Acesse nosso portal e saiba mais (link na bio).",2022-05-11 20:25:00,1
"[ACOF 2022] Estamos a uma semana do grande dia!!! Diversidade, Sustentabilidade e Inovação no maior evento de agricultura familiar do Centro-Oeste!E vc, já se inscreveu nas atividades que vão ser realizadas durante a Agro Centro-Oeste Familiar 2022? São cursos, palestras, seminários temáticos, feira livre de agricultura familiar, estandes, apresentações culturais e muito mais!A ACOF 2022 começa na próxima quarta-feira, 18, e vai até o dia 21! O Evento será realizado no Campus Ceres do IF Goiano e está com inscrições abertas até segunda-feira, 16. Não fique de fora!",2022-05-11 14:22:00,2
"[BEM VIVER] Que instrumentos você tem para lidar com a ansiedade?Participe com a gente do ciclo de práticas de meditação para servidores e alunos do IF Goiano. As atividades, que são uma promoção do Programa Bem Viver, do Siass, são realizadas de forma on-line, todas às quintas-feiras, às 8 horas. As inscrições são gratuitas.>>> Inscreva-se e Participe: https://bit.ly/3DKWwKg",2022-05-11 11:33:00,4
